Record Date,Record Type,Location,Property Type,Price,Price/sqft,Built-up Area,Plot Area,Beds,Has Maid Room,Has Study Room,Floor Level,Views,Has Balcony,Developer,Comments,URL
2022-08-24,Secondary Transaction,Meadows,Villa,7150000.0,1454,4918,7424,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-08-24,Secondary Transaction,"Meadows 5, Meadows",Villa,7100000.0,1703,4169,7742,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-08-23,Secondary Transaction,Meadows,Villa,5000000.0,1236,4045,7426,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-08-23,Secondary Transaction,Meadows,Villa,5900000.0,1422,4148,5872,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-08-22,Secondary Transaction,Meadows,Villa,4999999.0,1259,3970,5998,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-08-15,Secondary Transaction,Meadows,Villa,7250000.0,1813,3998,7536,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-08,Secondary Transaction,Meadows,Villa,5660000.0,1581,3579,6672,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-08,Secondary Transaction,Meadows,Villa,6700000.0,1358,4932,6589,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-08,Secondary Transaction,Meadows,Villa,6200000.0,1457,4256,6264,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-02-08,Secondary Transaction,Meadows,Villa,6000000.0,1677,3578,8082,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-08,Secondary Transaction,"Meadows 5, Meadows",Villa,9000000.0,2365,3805,6721,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-08,Secondary Transaction,"Meadows 6, Meadows",Villa,15500000.0,2520,6151,12568,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-07-28,Secondary Transaction,Meadows,Villa,8250000.0,1740,4742,7555,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-07-28,Secondary Transaction,Meadows,Villa,5400000.0,1511,3575,5959,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-07-28,Secondary Transaction,Meadows,Villa,7000000.0,1708,4099,10030,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-07-25,Secondary Transaction,Meadows,Villa,3400000.0,1006,3380,6508,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-07-22,Secondary Transaction,Meadows,Villa,7100000.0,1755,4045,9374,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-07-20,Secondary Transaction,Meadows,Villa,6000000.0,1533,3914,5977,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-07-07,Secondary Transaction,Meadows,Villa,5875000.0,1642,3579,7306,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-07,Secondary Transaction,Meadows,Villa,3500000.0,712,4918,6883,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-07,Secondary Transaction,Meadows,Villa,5750000.0,1608,3575,7312,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-07,Secondary Transaction,Meadows,Villa,5200000.0,1453,3579,5911,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-07,Secondary Transaction,Meadows,Villa,6000000.0,1464,4099,6307,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-07,Secondary Transaction,Meadows,Villa,5170000.0,1445,3578,6171,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-07,Secondary Transaction,Meadows,Villa,4645000.0,1148,4045,6500,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-30,Secondary Transaction,Meadows,Villa,6000000.0,1220,4918,6660,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-30,Secondary Transaction,Meadows,Villa,6500000.0,1626,3998,10006,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-29,Secondary Transaction,Meadows,Villa,6100000.0,1603,3805,7503,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-28,Secondary Transaction,Meadows,Villa,5650000.0,1485,3806,7514,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-24,Secondary Transaction,"Meadows 4, Meadows",Villa,5700000.0,1399,4075,5957,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-24,Secondary Transaction,"Meadows 2, Meadows",Villa,6100000.0,1239,4924,11713,6 Bed,True,False,G+1,,True,Emaar Properties,,nan
2022-06-21,Secondary Transaction,"Meadows 9, Meadows",Villa,7500000.0,2176,3447,7020,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-21,Secondary Transaction,"Meadows 9, Meadows",Villa,4150000.0,1026,4045,6500,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-17,Secondary Transaction,"Meadows 9, Meadows",Villa,4950000.0,1383,3579,6034,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-16,Secondary Transaction,"Meadows 9, Meadows",Villa,4750000.0,1174,4045,5760,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-16,Secondary Transaction,"Meadows 2, Meadows",Villa,5750000.0,1448,3970,5996,5 Bed,True,False,G+1,,True,Emaar Properties,,nan
2022-06-15,Secondary Transaction,"Meadows 9, Meadows",Villa,8100000.0,2128,3806,7102,5 Bed,True,False,G+1,,True,Emaar Properties,,nan
2022-06-13,Secondary Transaction,"Meadows 1, Meadows",Villa,5000000.0,1276,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-09-06,Secondary Transaction,"Meadows 2, Meadows",Villa,5500000.0,1385,3970,6192,5 Bed,True,False,G+1,,True,Emaar Properties,,nan
2022-08-06,Secondary Transaction,"Meadows 6, Meadows",Villa,8000000.0,1687,4742,7815,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-07-06,Secondary Transaction,"Meadows 9, Meadows",Villa,6850000.0,1671,4099,6726,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-06,Secondary Transaction,"Meadows 9, Meadows",Villa,4950000.0,1301,3806,7102,5 Bed,True,False,G+1,,True,Emaar Properties,,nan
2022-03-06,Secondary Transaction,"Meadows 4, Meadows",Villa,8000000.0,1627,4918,9401,5 Bed,True,False,G+1,,True,Emaar Properties,,nan
2022-02-06,Secondary Transaction,Meadows,Villa,9500000.0,2003,4742,7324,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-06,Secondary Transaction,"Meadows 5, Meadows",Villa,7600000.0,2061,3687,7320,5 Bed,True,False,G+1,,True,Emaar Properties,,nan
2022-05-30,Secondary Transaction,"Meadows 6, Meadows",Villa,7400000.0,1503,4924,7810,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-25,Secondary Transaction,Meadows,Villa,6000000.0,1576,3806,7514,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-25,Secondary Transaction,"Meadows 7, Meadows",Villa,7750000.0,1574,4924,9389,6 Bed,False,False,G+1,,True,Emaar Properties,"15, 3 Street",nan
2022-05-24,Secondary Transaction,Meadows,Villa,5600000.0,1471,3806,5938,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-24,Secondary Transaction,Meadows,Villa,6400000.0,1601,3998,6852,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-23,Secondary Transaction,Meadows,Villa,6600000.0,1685,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-19,Secondary Transaction,Meadows,Villa,5500000.0,1342,4099,7692,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-18,Secondary Transaction,"Meadows 9, Meadows",Villa,16000000.0,3956,4045,10543,4 Bed,False,False,G+1,,True,Emaar Properties,"6, 5 Street",nan
2022-05-17,Secondary Transaction,"Meadows 2, Meadows",Villa,6300000.0,1576,3998,7177,5 Bed,False,False,G+1,,True,Emaar Properties,"15, 5B street",nan
2022-12-05,Secondary Transaction,Meadows,Villa,6100000.0,1537,3970,6478,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-10-05,Secondary Transaction,Meadows,Villa,4680000.0,1194,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-09-05,Secondary Transaction,"Meadows 6, Meadows",Villa,9250000.0,1504,6151,9465,4 Bed,False,False,G+1,,True,Emaar Properties,"28, 5 Street",nan
2022-09-05,Secondary Transaction,"Meadows 5, Meadows",Villa,1642888.0,333,4932,6686,5 Bed,False,False,G+1,,True,Emaar Properties,"13, 7 Street",nan
2022-04-28,Secondary Transaction,Meadows,Villa,5600000.0,1565,3578,5956,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-28,Secondary Transaction,Meadows,Villa,4550000.0,1320,3447,6551,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-27,Secondary Transaction,Meadows,Villa,8350000.0,1693,4931,14165,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-27,Secondary Transaction,Meadows,Villa,4600000.0,1285,3579,5937,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-25,Secondary Transaction,Meadows,Villa,8350000.0,2118,3942,6612,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-22,Secondary Transaction,Meadows,Villa,8500000.0,2141,3970,6984,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-21,Secondary Transaction,Meadows,Villa,5200000.0,1366,3806,6103,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-19,Secondary Transaction,Meadows,Villa,6500000.0,1586,4099,10030,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-18,Secondary Transaction,Meadows,Villa,4550000.0,1196,3805,5816,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-15,Secondary Transaction,Meadows,Villa,4600000.0,1361,3380,6508,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-15,Secondary Transaction,Meadows,Villa,6100000.0,1488,4099,6689,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-15,Secondary Transaction,Meadows,Villa,3800000.0,1102,3447,6511,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-13,Secondary Transaction,Meadows,Villa,5400000.0,1335,4045,8055,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-04-13,Secondary Transaction,Meadows,Villa,4500000.0,1183,3805,7272,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-07-04,Secondary Transaction,Meadows,Villa,4995000.0,1355,3687,5764,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-07-04,Secondary Transaction,Meadows,Villa,7550000.0,1927,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-04,Secondary Transaction,Meadows,Villa,5000000.0,1397,3579,6379,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-04,Secondary Transaction,Meadows,Villa,5850000.0,1587,3687,6445,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-30,Secondary Transaction,Meadows,Villa,7000000.0,1787,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-30,Secondary Transaction,Meadows,Villa,6900000.0,1806,3820,5994,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-28,Secondary Transaction,Meadows,Villa,5150000.0,1256,4099,5657,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-28,Secondary Transaction,Meadows,Villa,7900000.0,2076,3805,8819,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-23,Secondary Transaction,Meadows,Villa,4800000.0,1554,3089,5474,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-21,Secondary Transaction,Meadows,Villa,4800000.0,1261,3806,6137,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-21,Secondary Transaction,Meadows,Villa,6600000.0,1610,4099,7692,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-17,Secondary Transaction,"Meadows 5, Meadows",Villa,6650000.0,1859,3578,6344,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-16,Secondary Transaction,"Meadows 1, Meadows",Villa,5250000.0,1711,3069,8710,3 Bed,False,False,G+1,,True,Emaar Properties,M PA2B-V-10,nan
2022-11-03,Secondary Transaction,"Meadows 1, Meadows",Villa,5250000.0,1340,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-02-25,Secondary Transaction,Meadows,Villa,5650000.0,1378,4099,6512,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-02-24,Secondary Transaction,Meadows,Villa,5250000.0,1553,3380,5941,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-02-23,Secondary Transaction,"Meadows 6, Meadows",Villa,8250000.0,1675,4924,8745,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-02-22,Secondary Transaction,Meadows,Villa,7800000.0,1881,4148,16204,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-02-16,Secondary Transaction,Meadows,Villa,4400000.0,1195,3683,6177,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-02-15,Secondary Transaction,Meadows,Villa,5100000.0,1251,4075,5957,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-02-15,Secondary Transaction,"Meadows 8, Meadows",Villa,7600000.0,1445,5260,7401,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-02-15,Secondary Transaction,Meadows,Villa,5550000.0,1398,3970,7015,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-11-02,Secondary Transaction,Meadows,Villa,4900000.0,1369,3579,5812,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-02-02,Secondary Transaction,Meadows,Villa,5400000.0,1598,3380,6517,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-02,Secondary Transaction,Meadows,Villa,6900000.0,1693,4075,5995,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-02,Secondary Transaction,Meadows,Villa,7100000.0,1928,3683,6177,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-31,Secondary Transaction,"Meadows 5, Meadows",Villa,5550000.0,1398,3970,5907,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-31,Secondary Transaction,Meadows,Villa,4700000.0,1363,3447,5675,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-27,Secondary Transaction,Meadows,Villa,7300000.0,1480,4931,14345,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-24,Secondary Transaction,Meadows,Villa,3500000.0,916,3820,5812,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-19,Secondary Transaction,"Meadows 8, Meadows",Villa,11000010.0,1714,6419,9564,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-01,Secondary Transaction,Meadows,Villa,5850000.0,1493,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-01,Secondary Transaction,Meadows,Villa,7500000.0,1582,4742,7148,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-12-28,Secondary Transaction,Meadows,Villa,4000000.0,981,4075,5957,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-12-23,Secondary Transaction,Meadows,Villa,10750000.0,1748,6151,10951,4 Bed,False,False,G+1,,True,Emaar Properties,M 4-V-166,nan
2021-12-23,Secondary Transaction,Meadows,Villa,4700000.0,1363,3447,6017,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-12-19,Secondary Transaction,Meadows,Villa,5000000.0,1397,3578,6408,4 Bed,False,False,G+1,,True,Emaar Properties,M PA2E-V-251,nan
2021-12-13,Secondary Transaction,Meadows,Villa,4100000.0,1327,3089,5474,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-12-12,Secondary Transaction,Meadows,Villa,6900000.0,1726,3998,7714,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-12-12,Secondary Transaction,Meadows,Villa,7100000.0,1814,3914,5978,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-06-12,Secondary Transaction,Meadows,Villa,4500000.0,1257,3579,5812,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-11-30,Secondary Transaction,Meadows,Villa,5000000.0,1276,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-11-25,Secondary Transaction,Meadows,Villa,2500000.0,508,4918,6824,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-11-24,Secondary Transaction,Meadows,Villa,4700000.0,1147,4099,6055,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-11-24,Secondary Transaction,Meadows,Villa,4525000.0,1104,4099,6731,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-11-24,Secondary Transaction,Meadows,Villa,5250000.0,1523,3447,5891,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-11-23,Secondary Transaction,Meadows,Villa,5900000.0,1486,3970,5817,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-11-22,Secondary Transaction,Meadows,Villa,4100000.0,1213,3380,5941,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-11-21,Secondary Transaction,Meadows,Villa,4995000.0,1219,4099,6920,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2021-11-18,Secondary Transaction,Meadows,Villa,4000000.0,976,4099,7160,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-05-15,Secondary Transaction,"Maurya, Grandeur Residences, Palm Jumeirah",Apartment,3544500.0,1910,1856,0,2 Bed,False,False,4,,True,ETA Star,Unit-A-406,nan
2023-05-15,Secondary Transaction,"Atlantis The Royal Residences, Palm Jumeirah",Apartment,32000000.0,10219,3132,0,2 Bed,False,False,9,,True,Investment Corporation of Dubai,Unit-908,nan
2023-05-15,Secondary Transaction,"The 8, The Crescent, Palm Jumeirah",Apartment,7500000.0,1479,5073,0,4 Bed,False,False,G,,True,IFA Hotels & Resorts,Unit-10008,nan
2023-05-15,Secondary Transaction,"Al Hatimi, Shoreline Apartments, Palm Jumeirah",Apartment,4000000.0,1800,2223,0,3 Bed,False,False,1,,True,Nakheel,Unit-102,nan
2023-05-15,Secondary Transaction,"The Fairmont Palm Residence South, The Fairmont Palm Residences, Palm Jumeirah",Apartment,2100000.0,1453,1446,0,1 Bed,False,False,1,,True,IFA Hotels & Resorts,Unit-108,nan
2023-12-05,Secondary Transaction,"Anantara Residences - North, Anantara Residences, Palm Jumeirah",Apartment,2881263.0,2488,1158,0,1 Bed,False,False,5,,True,Seven Tides International,Unit-523,nan
2023-12-05,Secondary Transaction,"FIVE Palm Jumeirah, Palm Jumeirah",Apartment,3300000.0,2715,1215,0,1 Bed,False,False,4,,True,FIVE Holdings,Unit-40408,nan
2023-12-05,Secondary Transaction,"The Fairmont Palm Residence South, The Fairmont Palm Residences, Palm Jumeirah",Apartment,3350000.0,1939,1728,0,2 Bed,False,False,7,,True,IFA Hotels & Resorts,Unit-715,nan
2023-12-05,Secondary Transaction,"Al Dabas, Shoreline Apartments, Palm Jumeirah",Apartment,3425000.0,1548,2213,0,3 Bed,False,False,4,,True,Nakheel,Unit-402,nan
2023-12-05,Secondary Transaction,"Oceana Atlantic, Oceana, Palm Jumeirah",Apartment,4600000.0,2691,1709,0,2 Bed,False,False,5,,True,Seven Tides International,Unit-406,nan
2023-12-05,Off-plan Transaction,"Seven Palm, Palm Jumeirah",Apartment,1195000.0,3393,352,0,Studio,False,False,14,,True,Seven Tides International,"Hotel Apartment, Unit-1421",nan
2023-12-05,Secondary Transaction,"Palm Views East, Palm Views, Palm Jumeirah",Apartment,1325000.0,2417,548,0,Studio,False,False,2,,True,Nakheel,Unit-207,nan
2023-12-05,Secondary Transaction,"Dukes The Palm, Palm Jumeirah",Apartment,750000.0,1999,375,0,Studio,False,False,7,,True,Seven Tides International,"Hotel Apartment, Unit-722",nan
2023-11-05,Secondary Transaction,"Shoreline Apartments, Palm Jumeirah",Apartment,2400000.0,1548,1551,0,2 Bed,False,False,1,,True,Nakheel,Unit-105,nan
2023-11-05,Secondary Transaction,"Muraba Residence, The Crescent, Palm Jumeirah",Apartment,9583721.0,3944,2430,0,3 Bed,False,False,4,,True,Muraba,Unit-406-S,nan
2023-11-05,Secondary Transaction,"Golden Mile 4, Golden Mile, Palm Jumeirah",Apartment,2200000.0,1217,1808,0,2 Bed,False,False,2,,True,Nakheel,Unit-4205,nan
2023-11-05,Secondary Transaction,"Abu Keibal, Shoreline Apartments, Palm Jumeirah",Apartment,1875000.0,1638,1145,0,1 Bed,False,False,5,,True,Nakheel,Unit-504,nan
2023-11-05,Secondary Transaction,"The 8, The Crescent, Palm Jumeirah",Apartment,4000000.0,2992,1337,0,2 Bed,False,False,4,,True,IFA Hotels & Resorts,Unit-20411,nan
2023-11-05,Secondary Transaction,"The 8, The Crescent, Palm Jumeirah",Apartment,4574487.0,3755,1218,0,2 Bed,False,False,2,,True,IFA Hotels & Resorts,"Hotel Apartment, Unit-212",nan
2023-11-05,Secondary Transaction,"Golden Mile 10, Golden Mile, Palm Jumeirah",Apartment,1650000.0,1275,1294,0,1 Bed,False,False,6,,True,Nakheel,Unit-10606,nan
2023-11-05,Secondary Transaction,"MINA by Azizi, Palm Jumeirah",Apartment,2537640.0,2594,978,0,1 Bed,False,False,8,,True,Azizi Developments,"Hotel Apartment, Unit-813",nan
2023-11-05,Secondary Transaction,"Al Nabat, Shoreline Apartments, Palm Jumeirah",Apartment,2550000.0,2243,1137,0,1 Bed,False,False,9,,True,Nakheel,Unit-904,nan
2023-11-05,Secondary Transaction,"Azure Residences, Palm Jumeirah",Apartment,2625000.0,2298,1142,0,1 Bed,False,False,10,,True,Nakheel,Unit-1016,nan
2023-11-05,Secondary Transaction,"MINA by Azizi, Palm Jumeirah",Apartment,2556960.0,2684,953,0,1 Bed,False,False,5,,True,Azizi Developments,"Hotel Apartment, Unit-507",nan
2023-10-05,Secondary Transaction,"FIVE Palm Jumeirah, Palm Jumeirah",Apartment,35000000.0,2839,12330,0,5 Bed,False,False,G,,True,FIVE Holdings,Unit-50002,nan
2023-10-05,Secondary Transaction,"Diamond, Tiara Residences, Palm Jumeirah",Apartment,2960000.0,2284,1296,0,1 Bed,False,False,D,,True,Zabeel Properties,Unit-D03,nan
2023-10-05,Secondary Transaction,"Palm Views East, Palm Views, Palm Jumeirah",Apartment,1200000.0,2372,506,0,Studio,False,False,4,,True,Nakheel,Unit-402,nan
